serial_no,order_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
18201,18741,1,11/16/2024,12:53:27,20.25,20.25,L,Veggie,Corn Cheese Pizza
18202,18741,1,11/16/2024,12:53:27,16,16,M,Veggie,Corn Cheese Pizza
18203,18741,1,11/16/2024,12:53:27,12,12,S,Veggie,Corn Cheese Pizza
18204,18741,1,11/16/2024,12:53:27,12.5,12.5,S,Supreme,Veg Special Pizza
18205,18741,1,11/16/2024,12:53:27,20.75,20.75,L,Classic,Paneer Cheese Pizza
18206,18744,1,11/16/2024,13:21:19,16.75,16.75,M,Classic,Paneer Cheese Pizza
18207,18745,1,11/16/2024,13:39:21,12.75,12.75,S,Classic,Paneer Cheese Pizza
18208,18746,1,11/16/2024,13:46:47,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18209,18747,1,11/16/2024,13:56:31,20.75,20.75,L,Supreme,Veg Special Pizza
18210,18749,1,11/16/2024,14:03:08,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18211,18749,1,11/16/2024,14:03:08,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18212,18751,1,11/16/2024,14:14:58,20.25,20.25,L,Veggie,Corn Cheese Pizza
18213,18752,1,11/16/2024,14:38:57,20.5,20.5,L,Classic,Cheese Chilly Pizza
18214,18753,1,11/16/2024,14:39:40,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
18215,18754,1,11/16/2024,15:19:45,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18216,18755,1,11/16/2024,15:43:19,20.25,20.25,L,Veggie,Corn Cheese Pizza
18217,18756,1,11/16/2024,15:54:39,20.75,20.75,L,Classic,Paneer Cheese Pizza
18218,18757,1,11/16/2024,16:01:59,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18219,18757,1,11/16/2024,16:01:59,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
18220,18758,1,11/16/2024,16:02:35,12,12,S,Veggie,Paneer Peppy Pizza
18221,18759,1,11/16/2024,16:24:08,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18222,18761,1,11/16/2024,16:29:44,16.5,16.5,M,Supreme,Veg Special Pizza
18223,18763,1,11/16/2024,17:09:49,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18224,18764,1,11/16/2024,17:10:04,20.75,20.75,L,Supreme,Paneer Makhani Pizza
18225,18765,1,11/16/2024,17:20:13,12,12,S,Classic,Cheese Chilly Pizza
18226,18766,1,11/16/2024,17:21:36,20.5,20.5,L,Classic,Cheese Chilly Pizza
18227,18767,1,11/16/2024,17:24:35,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18228,18768,1,11/16/2024,17:32:12,16.75,16.75,M,Classic,Paneer Cheese Pizza
18229,18769,1,11/16/2024,17:32:30,18.5,18.5,L,Veggie,Onion Cheese Pizza
18230,18770,1,11/16/2024,17:43:14,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18231,18770,1,11/16/2024,17:43:14,12,12,S,Classic,Paneer Peri Peri Pizza
18232,18771,1,11/16/2024,17:49:29,12,12,S,Classic,Cheese Chilly Pizza
18233,18771,1,11/16/2024,17:49:29,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18234,18771,1,11/16/2024,17:49:29,12,12,S,Veggie,Corn Cheese Pizza
18235,18772,1,11/16/2024,17:56:52,12,12,S,Classic,Cheese Chilly Pizza
18236,18772,1,11/16/2024,17:56:52,18.5,18.5,L,Veggie,Onion Cheese Pizza
18237,18772,1,11/16/2024,17:56:52,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
18238,18773,1,11/16/2024,17:57:18,16,16,M,Classic,Cheese Chilly Pizza
18239,18773,1,11/16/2024,17:57:18,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18240,18773,1,11/16/2024,17:57:18,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18241,18774,1,11/16/2024,18:16:52,16.75,16.75,M,Classic,Paneer Cheese Pizza
18242,18775,1,11/16/2024,18:51:51,12,12,S,Classic,Paneer Peri Peri Pizza
18243,18776,1,11/16/2024,19:03:22,20.25,20.25,L,Veggie,Corn Cheese Pizza
18244,18778,1,11/16/2024,19:30:48,18.5,18.5,L,Veggie,Onion Cheese Pizza
18245,18780,1,11/16/2024,19:54:30,12.75,12.75,S,Classic,Paneer Cheese Pizza
18246,18781,1,11/16/2024,20:01:44,12.75,12.75,S,Classic,Paneer Tandoori Pizza
18247,18782,1,11/16/2024,20:17:33,20.75,20.75,L,Classic,Paneer Cheese Pizza
18248,18784,1,11/16/2024,21:00:17,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18249,18785,1,11/16/2024,21:12:08,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18250,18785,1,11/16/2024,21:12:08,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18251,18786,1,11/16/2024,21:16:52,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18252,18787,1,11/16/2024,21:27:37,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18253,18789,1,11/17/2024,11:23:51,35.95,35.95,XXL,Classic,Paneer Peri Peri Pizza
18254,18790,1,11/17/2024,11:28:57,16,16,M,Classic,Cheese Chilly Pizza
18255,18792,1,11/17/2024,11:33:33,20.75,20.75,L,Supreme,Veg Special Pizza
18256,18793,1,11/17/2024,11:39:21,12,12,S,Veggie,Paneer Peppy Pizza
18257,18794,1,11/17/2024,11:47:53,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18258,18796,1,11/17/2024,12:13:18,12.75,12.75,S,Classic,Paneer Tandoori Pizza
18259,18797,1,11/17/2024,12:14:18,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18260,18797,2,11/17/2024,12:14:18,13.25,26.5,M,Classic,Plain Cheese Margherita Pizza
18261,18797,1,11/17/2024,12:14:18,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18262,18797,1,11/17/2024,12:14:18,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18263,18797,1,11/17/2024,12:14:18,20.25,20.25,L,Veggie,Corn Cheese Pizza
18264,18797,2,11/17/2024,12:14:18,12.5,25,S,Supreme,Veg Special Pizza
18265,18797,1,11/17/2024,12:14:18,20.75,20.75,L,Classic,Paneer Cheese Pizza
18266,18797,1,11/17/2024,12:14:18,16,16,M,Classic,Paneer Peri Peri Pizza
18267,18798,1,11/17/2024,12:19:50,12.5,12.5,S,Supreme,Paneer Makhani Pizza
18268,18800,1,11/17/2024,12:38:12,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18269,18800,1,11/17/2024,12:38:12,20.25,20.25,L,Veggie,Corn Cheese Pizza
18270,18801,1,11/17/2024,12:45:51,20.25,20.25,L,Veggie,Corn Cheese Pizza
18271,18801,1,11/17/2024,12:45:51,20.75,20.75,L,Classic,Paneer Cheese Pizza
18272,18802,1,11/17/2024,12:46:22,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18273,18802,1,11/17/2024,12:46:22,20.75,20.75,L,Supreme,Veg Special Pizza
18274,18802,1,11/17/2024,12:46:22,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
18275,18803,1,11/17/2024,12:51:09,20.75,20.75,L,Classic,Paneer Cheese Pizza
18276,18806,1,11/17/2024,13:32:28,18.5,18.5,L,Veggie,Onion Cheese Pizza
18277,18808,1,11/17/2024,13:57:49,12,12,S,Veggie,Corn Cheese Pizza
18278,18809,1,11/17/2024,14:13:42,12.75,12.75,S,Classic,Paneer Tandoori Pizza
18279,18810,1,11/17/2024,14:24:12,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18280,18810,1,11/17/2024,14:24:12,16,16,M,Classic,Cheese Chilly Pizza
18281,18812,1,11/17/2024,15:05:25,20.75,20.75,L,Supreme,Paneer Makhani Pizza
18282,18813,1,11/17/2024,15:11:55,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18283,18814,1,11/17/2024,16:41:36,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18284,18815,1,11/17/2024,17:13:47,20.75,20.75,L,Supreme,Veg Special Pizza
18285,18816,1,11/17/2024,17:20:10,20.5,20.5,L,Classic,Cheese Chilly Pizza
18286,18817,1,11/17/2024,18:07:20,12.75,12.75,S,Classic,Paneer Tandoori Pizza
18287,18818,1,11/17/2024,18:12:07,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18288,18819,1,11/17/2024,18:17:27,12.5,12.5,S,Supreme,Paneer Makhani Pizza
18289,18820,1,11/17/2024,18:27:57,20.5,20.5,L,Classic,Cheese Chilly Pizza
18290,18821,1,11/17/2024,18:31:35,20.75,20.75,L,Classic,Paneer Cheese Pizza
18291,18822,1,11/17/2024,18:49:15,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18292,18822,1,11/17/2024,18:49:15,20.25,20.25,L,Veggie,Corn Cheese Pizza
18293,18823,1,11/17/2024,18:56:08,12,12,S,Classic,Cheese Chilly Pizza
18294,18823,1,11/17/2024,18:56:08,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18295,18824,1,11/17/2024,19:01:40,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18296,18825,1,11/17/2024,19:24:51,16,16,M,Classic,Cheese Chilly Pizza
18297,18825,1,11/17/2024,19:24:51,18.5,18.5,L,Veggie,Onion Cheese Pizza
18298,18826,1,11/17/2024,19:30:35,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18299,18827,1,11/17/2024,19:31:38,20.75,20.75,L,Supreme,Veg Special Pizza
18300,18828,1,11/17/2024,19:35:06,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18301,18828,1,11/17/2024,19:35:06,12,12,S,Classic,Paneer Peri Peri Pizza
18302,18829,1,11/17/2024,19:55:04,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
18303,18831,1,11/17/2024,20:21:30,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18304,18832,1,11/17/2024,20:24:05,20.25,20.25,L,Veggie,Corn Cheese Pizza
18305,18833,1,11/17/2024,20:32:59,18.5,18.5,L,Veggie,Onion Cheese Pizza
18306,18834,1,11/17/2024,20:45:14,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18307,18834,1,11/17/2024,20:45:14,16.75,16.75,M,Classic,Paneer Cheese Pizza
18308,18835,1,11/17/2024,20:47:14,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18309,18835,1,11/17/2024,20:47:14,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18310,18835,1,11/17/2024,20:47:14,12.5,12.5,S,Supreme,Paneer Makhani Pizza
18311,18837,1,11/17/2024,21:55:24,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18312,18837,1,11/17/2024,21:55:24,20.25,20.25,L,Veggie,Corn Cheese Pizza
18313,18838,1,11/18/2024,11:15:13,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18314,18839,1,11/18/2024,11:30:47,12,12,S,Classic,Cheese Chilly Pizza
18315,18839,1,11/18/2024,11:30:47,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18316,18840,1,11/18/2024,11:31:26,16.75,16.75,M,Classic,Paneer Cheese Pizza
18317,18842,1,11/18/2024,11:55:16,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18318,18842,1,11/18/2024,11:55:16,16,16,M,Veggie,Corn Cheese Pizza
18319,18842,1,11/18/2024,11:55:16,20.75,20.75,L,Classic,Paneer Cheese Pizza
18320,18843,1,11/18/2024,12:03:46,12.75,12.75,S,Classic,Paneer Cheese Pizza
18321,18844,1,11/18/2024,12:22:46,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18322,18844,1,11/18/2024,12:22:46,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18323,18844,1,11/18/2024,12:22:46,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18324,18845,3,11/18/2024,12:25:12,16.75,50.25,M,Classic,Paneer Tandoori Pizza
18325,18845,1,11/18/2024,12:25:12,16,16,M,Classic,Cheese Chilly Pizza
18326,18845,1,11/18/2024,12:25:12,12,12,S,Classic,Cheese Chilly Pizza
18327,18845,1,11/18/2024,12:25:12,16,16,M,Veggie,Paneer Peppy Pizza
18328,18845,1,11/18/2024,12:25:12,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18329,18845,2,11/18/2024,12:25:12,10.5,21,S,Classic,Plain Cheese Margherita Pizza
18330,18845,1,11/18/2024,12:25:12,20.75,20.75,L,Supreme,Veg Special Pizza
18331,18845,2,11/18/2024,12:25:12,20.75,41.5,L,Classic,Paneer Cheese Pizza
18332,18845,1,11/18/2024,12:25:12,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
18333,18847,1,11/18/2024,12:29:18,20.25,20.25,L,Veggie,Corn Cheese Pizza
18334,18850,1,11/18/2024,12:53:01,20.5,20.5,L,Classic,Cheese Chilly Pizza
18335,18850,1,11/18/2024,12:53:01,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18336,18850,1,11/18/2024,12:53:01,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18337,18850,1,11/18/2024,12:53:01,16,16,M,Veggie,Corn Cheese Pizza
18338,18852,1,11/18/2024,13:01:44,12,12,S,Veggie,Paneer Peppy Pizza
18339,18852,1,11/18/2024,13:01:44,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
18340,18853,1,11/18/2024,13:40:33,16,16,M,Classic,Cheese Chilly Pizza
18341,18853,1,11/18/2024,13:40:33,20.75,20.75,L,Classic,Paneer Cheese Pizza
18342,18856,1,11/18/2024,14:04:51,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18343,18857,1,11/18/2024,14:38:38,16.75,16.75,M,Classic,Paneer Cheese Pizza
18344,18859,1,11/18/2024,14:46:57,18.5,18.5,L,Veggie,Onion Cheese Pizza
18345,18862,1,11/18/2024,16:17:16,12,12,S,Classic,Cheese Chilly Pizza
18346,18865,1,11/18/2024,16:38:03,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18347,18866,1,11/18/2024,16:38:43,20.75,20.75,L,Classic,Paneer Cheese Pizza
18348,18868,1,11/18/2024,16:44:35,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
18349,18869,1,11/18/2024,16:58:33,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18350,18869,1,11/18/2024,16:58:33,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
18351,18870,1,11/18/2024,16:58:35,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18352,18870,1,11/18/2024,16:58:35,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
18353,18871,1,11/18/2024,17:31:37,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18354,18872,1,11/18/2024,17:45:43,18.5,18.5,L,Veggie,Onion Cheese Pizza
18355,18872,1,11/18/2024,17:45:43,12.5,12.5,S,Supreme,Paneer Makhani Pizza
18356,18873,1,11/18/2024,18:10:30,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18357,18874,1,11/18/2024,18:11:52,12.5,12.5,S,Supreme,Paneer Makhani Pizza
18358,18875,1,11/18/2024,18:35:51,12.75,12.75,S,Classic,Paneer Tandoori Pizza
18359,18876,1,11/18/2024,18:54:41,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18360,18876,1,11/18/2024,18:54:41,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
18361,18877,1,11/18/2024,19:07:01,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18362,18879,1,11/18/2024,20:12:59,20.25,20.25,L,Veggie,Corn Cheese Pizza
18363,18880,1,11/18/2024,20:36:18,16,16,M,Classic,Cheese Chilly Pizza
18364,18880,1,11/18/2024,20:36:18,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18365,18880,1,11/18/2024,20:36:18,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
18366,18883,1,11/18/2024,21:41:11,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18367,18884,1,11/19/2024,11:40:07,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18368,18884,1,11/19/2024,11:40:07,12.5,12.5,S,Supreme,Veg Special Pizza
18369,18885,1,11/19/2024,11:51:00,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18370,18886,1,11/19/2024,11:51:41,20.5,20.5,L,Classic,Cheese Chilly Pizza
18371,18886,1,11/19/2024,11:51:41,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18372,18887,1,11/19/2024,11:53:39,18.5,18.5,L,Veggie,Onion Cheese Pizza
18373,18889,1,11/19/2024,12:10:23,12.75,12.75,S,Classic,Paneer Tandoori Pizza
18374,18890,1,11/19/2024,12:41:37,12.75,12.75,S,Classic,Paneer Tandoori Pizza
18375,18891,1,11/19/2024,12:47:37,12,12,S,Classic,Cheese Chilly Pizza
18376,18891,1,11/19/2024,12:47:37,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18377,18891,1,11/19/2024,12:47:37,20.25,20.25,L,Veggie,Corn Cheese Pizza
18378,18891,1,11/19/2024,12:47:37,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
18379,18891,1,11/19/2024,12:47:37,16.75,16.75,M,Classic,Paneer Cheese Pizza
18380,18892,1,11/19/2024,12:48:43,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18381,18893,1,11/19/2024,13:06:57,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18382,18894,1,11/19/2024,13:09:26,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18383,18895,1,11/19/2024,13:19:13,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18384,18896,1,11/19/2024,13:21:36,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18385,18897,1,11/19/2024,13:22:01,12.75,12.75,S,Classic,Paneer Cheese Pizza
18386,18899,1,11/19/2024,13:35:40,16,16,M,Veggie,Corn Cheese Pizza
18387,18901,1,11/19/2024,13:51:45,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18388,18901,1,11/19/2024,13:51:45,20.25,20.25,L,Veggie,Corn Cheese Pizza
18389,18902,1,11/19/2024,13:54:53,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
18390,18903,1,11/19/2024,14:07:23,16,16,M,Classic,Cheese Chilly Pizza
18391,18903,1,11/19/2024,14:07:23,12,12,S,Classic,Cheese Chilly Pizza
18392,18903,1,11/19/2024,14:07:23,12.75,12.75,S,Classic,Paneer Cheese Pizza
18393,18904,1,11/19/2024,14:12:59,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
18394,18907,1,11/19/2024,14:54:54,16,16,M,Classic,Cheese Chilly Pizza
18395,18909,1,11/19/2024,15:30:37,16,16,M,Classic,Paneer Peri Peri Pizza
18396,18912,1,11/19/2024,15:47:10,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18397,18912,1,11/19/2024,15:47:10,20.5,20.5,L,Classic,Paneer Peri Peri Pizza
18398,18913,1,11/19/2024,15:58:58,18.5,18.5,L,Veggie,Onion Cheese Pizza
18399,18915,1,11/19/2024,16:28:43,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
18400,18917,1,11/19/2024,16:49:14,12.5,12.5,S,Supreme,Paneer Makhani Pizza
18401,18918,1,11/19/2024,16:54:48,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18402,18919,1,11/19/2024,16:58:26,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18403,18919,1,11/19/2024,16:58:26,35.95,35.95,XXL,Classic,Paneer Peri Peri Pizza
18404,18922,1,11/19/2024,17:39:58,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18405,18923,1,11/19/2024,17:55:28,16.75,16.75,M,Classic,Paneer Cheese Pizza
18406,18924,1,11/19/2024,17:57:18,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18407,18924,1,11/19/2024,17:57:18,20.75,20.75,L,Classic,Paneer Cheese Pizza
18408,18926,1,11/19/2024,18:12:17,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18409,18926,1,11/19/2024,18:12:17,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
18410,18926,1,11/19/2024,18:12:17,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
18411,18927,1,11/19/2024,18:14:29,20.75,20.75,L,Classic,Paneer Cheese Pizza
18412,18928,1,11/19/2024,18:21:53,20.25,20.25,L,Veggie,Corn Cheese Pizza
18413,18929,1,11/19/2024,18:22:51,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18414,18931,1,11/19/2024,18:30:07,18.5,18.5,L,Veggie,Onion Cheese Pizza
18415,18931,1,11/19/2024,18:30:07,20.75,20.75,L,Classic,Paneer Cheese Pizza
18416,18931,1,11/19/2024,18:30:07,16.75,16.75,M,Classic,Paneer Cheese Pizza
18417,18932,1,11/19/2024,18:31:31,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18418,18932,1,11/19/2024,18:31:31,20.25,20.25,L,Veggie,Corn Cheese Pizza
18419,18933,1,11/19/2024,18:41:40,16,16,M,Classic,Cheese Chilly Pizza
18420,18934,1,11/19/2024,18:50:28,12,12,S,Classic,Cheese Chilly Pizza
18421,18938,1,11/19/2024,19:17:11,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18422,18938,1,11/19/2024,19:17:11,12,12,S,Classic,Paneer Peri Peri Pizza
18423,18941,1,11/19/2024,20:13:18,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18424,18941,1,11/19/2024,20:13:18,16,16,M,Classic,Cheese Chilly Pizza
18425,18943,1,11/19/2024,20:44:52,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18426,18944,1,11/19/2024,20:55:34,16,16,M,Classic,Cheese Chilly Pizza
18427,18945,1,11/19/2024,21:02:22,12,12,S,Classic,Cheese Chilly Pizza
18428,18945,1,11/19/2024,21:02:22,20.75,20.75,L,Supreme,Veg Special Pizza
18429,18945,1,11/19/2024,21:02:22,16,16,M,Classic,Paneer Peri Peri Pizza
18430,18946,1,11/19/2024,21:08:44,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18431,18948,1,11/19/2024,21:55:01,18.5,18.5,L,Veggie,Onion Cheese Pizza
18432,18949,1,11/19/2024,21:57:01,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18433,18950,1,11/19/2024,22:12:28,18.5,18.5,L,Veggie,Onion Cheese Pizza
18434,18951,1,11/20/2024,11:23:34,16,16,M,Classic,Paneer Peri Peri Pizza
18435,18953,1,11/20/2024,11:41:52,20.75,20.75,L,Classic,Paneer Cheese Pizza
18436,18955,1,11/20/2024,11:46:31,18.5,18.5,L,Veggie,Onion Cheese Pizza
18437,18956,1,11/20/2024,12:21:50,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18438,18956,1,11/20/2024,12:21:50,12,12,S,Veggie,Paneer Peppy Pizza
18439,18956,1,11/20/2024,12:21:50,20.75,20.75,L,Classic,Paneer Cheese Pizza
18440,18957,1,11/20/2024,12:28:26,16,16,M,Classic,Cheese Chilly Pizza
18441,18957,1,11/20/2024,12:28:26,20.25,20.25,L,Veggie,Corn Cheese Pizza
18442,18957,2,11/20/2024,12:28:26,16.75,33.5,M,Classic,Paneer Cheese Pizza
18443,18958,1,11/20/2024,12:41:52,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18444,18959,1,11/20/2024,12:45:26,16,16,M,Classic,Cheese Chilly Pizza
18445,18959,1,11/20/2024,12:45:26,12,12,S,Veggie,Paneer Peppy Pizza
18446,18959,1,11/20/2024,12:45:26,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
18447,18962,1,11/20/2024,13:02:19,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
18448,18962,1,11/20/2024,13:02:19,20.75,20.75,L,Classic,Paneer Cheese Pizza
18449,18963,1,11/20/2024,13:06:09,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18450,18967,1,11/20/2024,13:33:31,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18451,18968,1,11/20/2024,13:35:06,16,16,M,Veggie,Corn Cheese Pizza
18452,18969,1,11/20/2024,13:36:55,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18453,18970,1,11/20/2024,13:43:44,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18454,18970,1,11/20/2024,13:43:44,20.25,20.25,L,Veggie,Corn Cheese Pizza
18455,18971,1,11/20/2024,13:48:34,16,16,M,Veggie,Corn Cheese Pizza
18456,18972,1,11/20/2024,14:01:27,20.75,20.75,L,Classic,Paneer Tandoori Pizza
18457,18973,1,11/20/2024,14:02:11,12.5,12.5,S,Supreme,Veg Special Pizza
18458,18975,1,11/20/2024,14:28:38,12,12,S,Veggie,Paneer Peppy Pizza
18459,18978,1,11/20/2024,15:16:19,12.75,12.75,S,Classic,Paneer Tandoori Pizza
18460,18978,1,11/20/2024,15:16:19,12,12,S,Veggie,Paneer Peppy Pizza
18461,18979,1,11/20/2024,16:03:03,16.5,16.5,M,Supreme,Capsicum Cheese Pizza
18462,18979,1,11/20/2024,16:03:03,20.75,20.75,L,Supreme,Veg Special Pizza
18463,18980,1,11/20/2024,16:14:31,20.75,20.75,L,Supreme,Paneer Makhani Pizza
18464,18980,1,11/20/2024,16:14:31,16.5,16.5,M,Supreme,Paneer Makhani Pizza
18465,18981,1,11/20/2024,16:23:59,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18466,18981,1,11/20/2024,16:23:59,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18467,18981,1,11/20/2024,16:23:59,16,16,M,Veggie,Corn Cheese Pizza
18468,18982,1,11/20/2024,16:30:06,12.75,12.75,S,Classic,Paneer Tandoori Pizza
18469,18982,1,11/20/2024,16:30:06,12.5,12.5,S,Supreme,Veg Special Pizza
18470,18983,1,11/20/2024,16:36:56,16,16,M,Veggie,Corn Cheese Pizza
18471,18984,1,11/20/2024,16:47:32,13.25,13.25,M,Classic,Plain Cheese Margherita Pizza
18472,18984,1,11/20/2024,16:47:32,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18473,18984,1,11/20/2024,16:47:32,20.25,20.25,L,Veggie,Corn Cheese Pizza
18474,18985,1,11/20/2024,17:07:20,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18475,18986,1,11/20/2024,17:10:42,12.5,12.5,S,Supreme,Paneer Barbeque Pizza
18476,18988,1,11/20/2024,17:28:30,10.5,10.5,S,Classic,Plain Cheese Margherita Pizza
18477,18988,1,11/20/2024,17:28:30,20.75,20.75,L,Supreme,Veg Special Pizza
18478,18988,1,11/20/2024,17:28:30,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18479,18989,1,11/20/2024,17:52:54,20.75,20.75,L,Supreme,Capsicum Cheese Pizza
18480,18990,1,11/20/2024,17:54:07,20.75,20.75,L,Supreme,Veg Special Pizza
18481,18991,1,11/20/2024,18:04:08,18.5,18.5,L,Veggie,Onion Cheese Pizza
18482,18991,1,11/20/2024,18:04:08,25.5,25.5,XL,Classic,Paneer Peri Peri Pizza
18483,18994,1,11/20/2024,18:20:45,16.75,16.75,M,Classic,Paneer Tandoori Pizza
18484,18995,1,11/20/2024,18:21:24,20.75,20.75,L,Classic,Paneer Cheese Pizza
18485,18996,1,11/20/2024,18:46:12,20.75,20.75,L,Supreme,Paneer Barbeque Pizza
18486,18997,1,11/20/2024,18:48:57,16.5,16.5,L,Classic,Plain Cheese Margherita Pizza
18487,18997,1,11/20/2024,18:48:57,16.5,16.5,M,Supreme,Paneer Barbeque Pizza
18488,18999,1,11/20/2024,19:28:59,16,16,M,Veggie,Paneer Peppy Pizza
18489,19000,1,11/20/2024,19:30:06,16.5,16.5,M,Supreme,Paneer Makhani Pizza
